Image_name;Rule1;Rule3;Rule4;Rule5;Rule6;Rule7;Rule8
161049616289c083461ce4578f4d220496452a4a8fbcbd2a.jpg;1;0;0;0;0;0;0
16079727210fc1fece660613259178fff0f3b15168ce8e92.jpg;1;0;0;0;0;0;0
1607362180b7c0dc76535fca8ec3f7b7931e65dca22ba848.jpg;1;0;0;0;0;0;0
1612112016ef696dbdc6032fbb7fbe9dec01b9d1bb4324e0.jpg;1;0;0;0;0;0;0
16081414093acfc1b948c2e5146aff46204769c3a20797d0.jpg;1;0;0;0;0;0;0
1609823828f08f689cc933c2f4d39086ffc2fe571f071a89.jpg;1;0;0;0;0;0;0
16094482711059b10b1b02681d81b794980b5d878f6a694b.jpg;1;0;0;0;0;0;0
16106504639d1e06dde7b1356be9098b837cecec33bd657c.jpg;1;0;0;0;0;0;0
1597697819b3418f788088349e26529ed0b9891454b96b10.jpg;1;1;1;1;1;1;1
1612138883bda05e07af07ca674866404eafb2a918ca9337.jpg;1;1;1;1;1;1;1
1607109339e0858e0a2a7f55bf4cfd8f7e4ef99458bd3178.jpg;1;1;1;1;1;1;1
1586361760722f79f08a9ea417113eff34969a5bc76761b6.jpg;1;1;1;1;1;1;1
16021809996a453b0710ce8f5aff9d4148d2ae661c5be059.jpg;1;1;1;1;1;1;1
1600075497bd1246de84cf20b6187e9c076387600dfcb575.jpg;1;0;0;0;0;0;0
1585922745d844fa4dcbe6f33765e6dbd3a557204070ea4a.jpg;1;1;1;1;1;1;1
1614488866225bc53de468e99972267b28217e9b2e26985b.jpg;1;1;1;1;1;1;1
16123990645dd5e7224d6231d412a607200d60e7f44a6fec.jpg;1;1;1;1;1;1;1
1591814635bef2c7d242181af89a762abe4c7fe550ae110b.jpg;1;1;1;1;1;1;1
1602710561fa881a949cd35a3279b63548f825d3e45f1816.jpg;1;1;1;1;1;1;1
16126740690b39c414f7a720a4a209fb81946fa080330f0b.jpg;1;1;1;1;1;1;1
1613799667a9a83be42bc892838a9015c4cf015f0822045b.jpg;1;1;1;1;1;1;1
1599920333a4a54272a145ae896935ee4a78066956f27725.jpg;1;0;0;0;0;0;0
1614155598e831e2a1c81487254082c7e3e31354623ecff2.jpg;1;0;0;0;0;0;0
16144649368330102ca447cd479bcbc7d1a5776b5c97bc7e.jpg;1;0;0;0;0;0;0
16123752004af2b5069c52b202eb2ec770d32eac92a59fb0.jpg;1;0;0;0;0;0;0
15895532566206d6016bf35014ba7decf1707dbfc8d0f463.jpg;1;0;0;0;0;0;0
1608564482a77a3c16f30981bbfa72f201c99794e2a5fa77.jpg;1;0;0;0;0;0;0
1599936330ff50cf2d974525ba46b83f6ed4b49d04bd0e8e.jpg;1;0;0;0;0;0;0
1593093922030cf58c1aa36c2b400fde355adfb6dd95045d.jpg;1;0;0;0;0;0;0
1601958665af79f47ed2ad422a53fff0540e6349e13fe8fb.jpg;1;0;0;0;0;0;0
1610813662b11577a3f0af7d8d984e047bbb4dae92bf6de1.jpg;1;0;0;0;0;0;0
160616397043744f6ff22cf16885ca57f58487e902f07379.jpg;1;0;0;0;0;0;0
16108272844fc0779eb2a3be84a4ea7e9fa56a0781d309d2.jpg;1;0;0;0;0;0;0
1594276217e51f7dca0051c4928a6eecfd3a7ddd4fa37146.jpg;1;0;0;0;0;0;0
1596837785908bf359527c38cd7a9028cd637e07d0086b99.jpg;1;0;0;0;0;0;0
16128923525106308aab49966cea8de287eeb162ded0a042.jpg;1;0;0;0;0;0;0
15980682215815680ab8354828ba737abf134a57841c8b1b.jpg;1;0;0;0;0;0;0
16014915510a463ba8a3afd50f049f7bd6519533db3f0ad3.jpg;1;0;0;0;0;0;0
159760944427c63032c5054f509945a1443660aa4b268bcf.jpg;1;0;0;0;0;0;0
1611333683cd7d56a3482726daf15fe4b79dee866a63540b.jpg;1;0;0;0;0;0;0
15989007845211fc8262edc54c2b85302be32cad30b09bbd.jpg;1;0;0;0;0;0;0
159307946470237ca03819db2d811aab5d22b9b3cc557da1.jpg;1;0;0;0;0;0;0
1609362905f3884c87b2bb3e69f30c87e2c0c704d5dfd86e.jpg;1;0;0;0;0;0;0
1614689191d55a1d094494161224e6a7b18ba8918e96245d.jpg;1;0;0;0;0;0;0
1592303566272f2bcd0bededd668cd231a232fb225a558f3.jpg;1;0;0;0;0;0;0
1614262131a54ffb972d98e425f17d367ccd7808e2e245d1.jpg;1;0;0;0;0;0;0
161147646251938e2c02aef640329fe3190ea07a615321a3.jpg;1;0;0;0;0;0;0
15988002310b713dc5f8997377a5ec546cadf5ffaa883954.jpg;1;0;0;0;0;0;0
1611123824f4d6dbacba990dccc3bab7a44f94e805a14bc7.jpg;1;0;0;0;0;0;0
161289197514c36e00ca08d7773880083b36325025340aa9.jpg;1;0;0;0;0;0;0
16063820318f3cada7a88211453d3fa1ff520f57e438043e.jpg;1;0;0;0;0;0;0
1609463464fc1ead83085d42c9e3197fde969d7233681c83.jpg;1;0;0;0;0;0;0
1598849441b00920e10e95cf2d32e2c0628204ce10c4dcb4.jpg;1;0;0;0;0;0;0
161246890867de47ace03603c08d791665544713f4ee0705.jpg;1;0;0;0;0;0;0
16138318427e702237bd7841faac16869a686203dcf8c424.jpg;1;0;0;0;0;0;0
1613662827586ae3852fcd7cd968ba5c8b7ace93a9119179.jpg;1;0;0;0;0;0;0
16077184929babad0283ea1550521e797b5ade7be836af53.jpg;1;0;0;0;0;0;0
1615077415b0d9899d8999d3c479fde1da0fd6ac84cf7042.jpg;1;0;0;0;0;0;0
1606161889a289dc68401f90211fea9f186936301d6bbf5c.jpg;1;0;0;0;0;0;0
1602139639f2ec1b1f75d3a8631d97667d76fdb40efc4c31.jpg;1;0;0;0;0;0;0
1608749096c8bc3823c464dcd954a9f6bbe293264572e63d.jpg;1;0;0;0;0;0;0
159889062334f1f7e75c1a7df13bb334033bc3346f105954.jpg;1;0;0;0;0;0;0
1606591096028f3e07a9e8f84e79ce400776fedfece40f0b.jpg;1;0;0;0;0;0;0
1596898171b4f9b13c94ddc8071f995c03c715846f8dff4a.jpg;1;0;0;0;0;0;0
16087627687c6b417da6e323d84e345ef69ce1870aecd5b5.jpg;1;0;0;0;0;0;0
1597779628a94e8b80ffd935101f405abc8227bb9e80744a.jpg;1;0;0;0;0;0;0
1609095702c04f52b97230a11012f5ef39b6e63417a62e74.jpg;1;0;0;0;0;0;0
16151576231e8dbe91f7425b2c8cf182d3ce6371ff4bf6e2.jpg;1;0;0;0;0;0;0
1614681202c8d3a535e1ccd09358b29202981e295bf02158.jpg;1;0;0;0;0;0;0
1609465114fdd0964fefb71ca9ed3151b3f1406f2724bddc.jpg;1;0;0;0;0;0;0
1596306354f0389d3500d18c51fff6edcadb50c85c74c25d.jpg;1;0;0;0;0;0;0
16080501787ccff95d2f8c5ea46328ac8240b1358d70827c.jpg;1;0;0;0;0;0;0
16144511497e6464ef96e5183ff0c7888dbc8a85b6088ee8.jpg;1;0;0;0;0;0;0
15956258303f071e46399de1d1db9331fd8b27947d3745bb.jpg;1;0;0;0;0;0;0
160742292658bf483f34feaac5041b53e5323d9113a30b0a.jpg;1;0;0;0;0;0;0
16024101236d7ea5c755b8613f55956cd1be7eeac4c3e96c.jpg;1;0;0;0;0;0;0
1593419255b468682053925bb12f286c058e474c8cd89bcc.jpg;1;0;0;0;0;0;0
161471215370b5fd75e3cddec95dd59554ddb2f24c672b72.jpg;1;0;0;0;0;1;0
160885054985daf620a87e0d32e0782c1b84295b12fbb99e.jpg;1;0;0;0;0;0;0
16096939834762ab4c98440159deb3c5bf27fd66cbe93881.jpg;1;0;0;0;0;0;0
16037901626927df3f7694eead512716df72e99cf43bb08d.jpg;1;0;0;0;0;0;0
