Image_name;Rule1;Rule2;Rule3;Rule4;Rule5;Rule6;Rule7;Rule8
16074234474868761df33b9d658722d5d154e73d35ae8c8b.jpg;0;1;0;0;0;0;0;0
16115008173778635ee9b115041f3bed0b530803bf236e5a.jpg;0;1;0;0;0;0;0;0
16106504639d1e06dde7b1356be9098b837cecec33bd657c.jpg;0;0;0;0;0;0;0;0
1611947476b443334cbc91ef008a047d1337800a5a659bc8.jpg;0;1;1;0;1;0;0;1
16116588253bf71f9600610e117f284a3a6a70c7eab89118.jpg;0;1;0;0;1;0;0;0
160425415810cedcb69a6a0f0487a65e5b6dc574a7033255.jpg;0;1;0;0;0;0;0;0
1583965415994f1d54d515862cdcfc410546dcddf5aa6c5b.jpg;0;1;0;0;0;0;0;0
15981017971732cecd8e88c8103485c106d8ff0df7e6708a.jpg;0;1;0;0;0;0;0;1
1600616918d8658e141c69ed02726886a3c597c0f90a476f.jpg;0;1;0;0;1;1;0;0
1601052422c31d47dc462ff364f709e72cdf3760b6e88b03.jpg;0;1;0;0;0;0;0;1
16135496336f9d376dcd30d28a7e55c5eaedaecce0e01a41.jpg;0;1;0;0;0;0;0;0
1602240751eb9fab1ee7ea4cb1ca5eb738ef5f30fe11f9ab.jpg;0;1;0;0;0;0;0;0
1597779628a94e8b80ffd935101f405abc8227bb9e80744a.jpg;0;1;0;0;1;0;0;0
1585316186418b970e48b95823cc3613e49c3c76a21e7869.jpg;0;1;0;0;0;0;0;0
1598593132b8eb5ea6b6bcdc23f3a0e63de649ad5da3c19e.jpg;0;1;0;0;0;0;0;0
1613379889bfcda4d6a83535f2114965671ce7dd3168a67a.jpg;0;1;0;0;0;0;0;0
1613799667a9a83be42bc892838a9015c4cf015f0822045b.jpg;0;1;0;0;0;0;0;0
15975143375cc81c697ca29765feae52d19b8c21a45fb153.jpg;0;1;0;0;0;0;0;0
1602710561fa881a949cd35a3279b63548f825d3e45f1816.jpg;0;1;0;0;0;0;0;0
15968372751cb6e7e4e0fb87d37f2a12a248b6079a8d80d6.jpg;0;1;0;0;1;0;0;0
1597464331e039da1bed08288365d0db4767e8fcc2b1da98.jpg;0;0;0;0;0;0;0;0
160854663371664c5157b30dcca0f8ebff92e92979d5dd71.jpg;0;1;0;0;0;0;0;0
1588519037c772ab1db49f3d571414ed80b927f4c114f408.jpg;0;1;0;0;0;0;0;1
1590760396cb353c61e7dfc8a2967e415e8085cb6ecaa912.jpg;0;1;0;0;0;0;0;0
1593518519f1c19f9424117c18c746c37637b0ab8976cc5b.jpg;0;1;0;0;0;0;0;0
15972131603fb345a4b3fd4d3f4bbbbed145c6aed254cf4c.jpg;0;1;0;0;0;0;0;1
1611215693d39df98a436ababf49669f4d48fe6712b94c71.jpg;0;1;0;0;0;0;0;0
15853116832271f277792500c922ab442995101287a56b6e.jpg;0;1;0;0;0;0;0;0
15978612716f02b1c60e03664be25f2244f72743419f7ef7.jpg;0;0;0;0;0;0;0;0
160383512910e06581e3c8a88ca1e7ecc6b2f2f9d0559d24.jpg;0;0;0;0;1;0;0;0
1612518512a73a2fc55849028457c3f66392017f19b440f4.jpg;0;1;0;0;0;0;0;0
16052892205d63a9e688dfdfe8f8a25328eab904d10f7609.jpg;0;1;0;0;1;0;0;0
16013796632e342f03396dafca0e116bfcd44f4afd7fc4c9.jpg;0;0;0;0;0;0;0;0
1611335977b38d94ed803a7be394cdf0f2cf37eaf29f5484.jpg;0;1;0;0;0;0;0;0
161037163928ec2b68ec1263de71273c62b2238b782ea049.jpg;0;1;0;0;1;0;0;1
16017218641c0428255035e631eb8a521ae6a746ca89fe70.jpg;0;1;0;0;1;0;0;0
1608827007f4215fce8a94ec0b2991ab4d936b50d1cd8d07.jpg;0;0;0;0;0;0;0;0
1595141035044138b84b068c2f4321a9458990ac7342f686.jpg;0;1;0;0;0;0;0;0
16011186413e180896bd236f556d0656748cf25d7b59cb4f.jpg;0;1;0;0;0;0;0;0
16090754152f877b60eac4df3c9b530902d5774c85841f8b.jpg;0;1;0;0;0;0;0;0
16090017065a699bb8c7bb3503a154833234b84661a31f0a.jpg;0;1;0;0;0;0;0;0
1610121294e5529e32dd9200decba52392f77f4720d99499.jpg;0;1;0;0;1;0;0;0
15971323172748b24a2199b78b6390b20ac6a0737f678132.jpg;0;1;0;0;0;0;0;0
1584431852812dcfbea672fe20bee671dc14ff517c66013d.jpg;0;1;0;0;0;0;0;0
1604915354e5320dd8d7f02d6d0d2fbc70c021118d41e8e8.jpg;0;1;0;0;0;0;0;0
1600616918d8658e141c69ed02726886a3c597c0f90a476f.jpg;0;1;0;0;1;1;0;0
160993282075e2f83872834eacf5e069f1a14c2c26c96504.jpg;0;1;0;0;0;0;0;1
160934441874497cca93765b0a99b77b5cc9d26cd7a7abeb.jpg;0;1;0;0;0;0;0;1
16037872684f7fdabbf2ffaec8f042faad8b9fb64d4fee86.jpg;0;1;0;0;0;0;0;0
1615065630c409863c074bbf04f8cfad622388a28a97192d.jpg;0;0;0;0;0;0;0;0
15972131603fb345a4b3fd4d3f4bbbbed145c6aed254cf4c.jpg;0;1;0;0;0;0;0;1
15939387353cf088107901032ba77f65bd6ebca9244317a2.jpg;0;1;0;0;0;0;0;0
15939470754c35bfb3662be84bdb4e6cf99c107c309c8d1e.jpg;0;1;0;0;0;0;0;0
1597697819b3418f788088349e26529ed0b9891454b96b10.jpg;0;1;0;0;0;0;0;0
15987325768c2bea5e14e2533357094c79370d9e4c879cd6.jpg;0;1;0;0;1;0;0;0
1605396003de3b51a5ef14f86376947ed19bed7de089ca88.jpg;0;1;0;0;0;0;0;0
1600457407cb72ea7dd889e6c10ff19714735829631e9c44.jpg;0;1;0;0;0;0;0;0
16090017065a699bb8c7bb3503a154833234b84661a31f0a.jpg;0;1;0;0;0;0;0;0
1607937811963ac83983063cb8f21be6b27dac68ca0cc39a.jpg;0;1;0;0;0;0;0;0
16092966281fdb70a29299b03054158a5d5773a42979f202.jpg;0;1;0;0;0;1;0;0
1605891555adeb6218f9dddff372f4a667240e57e04ae6d6.jpg;0;1;0;0;0;0;0;0
16116652787e20ff7c6b35fdeb79cb78d3f52e3e86ff7f2b.jpg;0;1;0;0;0;0;0;0
159086422272835346fadd33b95e3ad4b2c96cebf894d57a.jpg;0;1;0;0;0;0;0;0
1607376291fea8e91ffcfbf54bd123054b7bf31f5e017df1.jpg;0;1;0;0;0;0;0;0
16021809996a453b0710ce8f5aff9d4148d2ae661c5be059.jpg;0;0;0;0;0;0;0;0
16150829352f3a08d54ecdb9b480c24c536aaf0a6533f711.jpg;0;1;0;0;0;0;0;0
16107053874c73400f14afc3020266c115a19ac2a4a67ac6.jpg;0;1;0;0;0;0;0;0
1602766656b85ad42e85dd8f74483cba150d7c81d1bef652.jpg;0;1;0;0;0;0;0;0
1609001327626c1f5988dae2240db8abd24bad01fc82dc44.jpg;0;0;0;0;0;0;0;0
1586184865ed76afbfea771e6fdc577cd6f7ba62acca5ab7.jpg;0;1;0;0;0;0;0;0
1604425452f5c7b3dc1df8bcbe386fee33ab2429d4e2dcd5.jpg;0;1;0;0;0;0;0;0
16093636286b463e347dd85644fd8fd8861d78f1f9bedb5d.jpg;0;1;0;0;0;0;0;0
16051218784818357ebce729cc6c71f8346d3b2cfe0bfdc7.jpg;0;1;0;0;0;0;0;0
15994244230c7ce65616846f238b8d91fb8a0c46298a2bb5.jpg;0;1;0;0;0;0;0;0
16123990645dd5e7224d6231d412a607200d60e7f44a6fec.jpg;0;1;0;0;1;0;0;0
1597312578ce7fda48d618b34668abd32cb9fb072c5fcac8.jpg;0;1;0;0;0;0;0;0
158401224775a6aefaed87fe8fccd5bfa626014d39c66cb1.jpg;0;1;0;0;0;0;0;0
1603399711663b50b34b6916f493349417893896cb20ecf7.jpg;0;1;0;0;0;0;0;0
1614361679fa26e7a76b60f1d27f1b052a98f1999abd3ad9.jpg;0;1;0;0;0;0;0;0
1613799667a9a83be42bc892838a9015c4cf015f0822045b.jpg;0;1;0;0;0;0;0;0
16021809996a453b0710ce8f5aff9d4148d2ae661c5be059.jpg;0;0;0;0;0;0;0;0
16053640641d7c66fb7d42a7452409ff7fca8cdefd14a023.jpg;0;1;0;0;0;0;0;0
1614681202c8d3a535e1ccd09358b29202981e295bf02158.jpg;0;0;0;0;0;0;0;0
1602878428e1abac23a25fecb6dc80eab52b9e243188597a.jpg;0;1;0;0;1;0;0;0
1614262131a54ffb972d98e425f17d367ccd7808e2e245d1.jpg;0;1;0;0;0;0;0;1
1584636812625cce5d500917d2b10a45cd2b91a516cb0d7b.jpg;0;1;0;0;0;0;0;0
1612025061616205d77e8eff1fb19a9eba6e977c711f87bb.jpg;0;1;0;0;0;0;0;0
1605250125175d918e61357f37dcd5e0dceec21004df0c06.jpg;0;1;0;0;0;0;0;0
16056297777e195cffb2dc42612bf6e7e78b91e2be65d5fc.jpg;0;1;0;0;0;0;0;0
16123990645dd5e7224d6231d412a607200d60e7f44a6fec.jpg;0;1;0;0;1;0;0;0
158971296611d9637d7ea0d37427ab4e3f8ad460b75096bd.jpg;0;1;0;0;0;0;0;0
1597697819b3418f788088349e26529ed0b9891454b96b10.jpg;0;1;0;0;0;0;0;0
16009317097d024b88dfbc1a4e1a8b010d156f4b6bfa7506.jpg;0;1;0;0;0;0;0;0
15998419895c58135e218e880fb67e44b38bd7973f5e16df.jpg;0;1;0;0;0;0;0;0
15835314128302c134a0982308e6d305327932bd39a653f9.jpg;0;1;0;0;1;1;0;0
1612202951b633f93fece9b7ebf1757b0880663516e1e21b.jpg;0;0;0;0;0;0;0;0
1611947476b443334cbc91ef008a047d1337800a5a659bc8.jpg;0;1;1;0;1;0;0;1
1606995827dd5490620b97abcb3407a228bd655b89ae5a5d.jpg;0;1;1;0;0;0;0;0
1601391450587dc0c5e2ef53d21d2bdeec2a337742d45666.jpg;0;1;0;0;0;0;0;1
16037378335334713a7869f555c6bacd8ec87177c3e0a568.jpg;0;1;0;0;0;0;0;0
1609867121e93514fb1f2821903ba54f6132076ee0bc999b.jpg;0;1;0;0;0;0;0;0
1606818621d1edefdbec6998fd0d606fa4da9e3efc031cf3.jpg;0;1;0;0;0;0;0;0
1613662827586ae3852fcd7cd968ba5c8b7ace93a9119179.jpg;0;0;0;0;0;0;0;0
1611335977b38d94ed803a7be394cdf0f2cf37eaf29f5484.jpg;0;1;0;0;0;0;0;0
1611525413f37b1898f186d4f3ab7b0c7dc59090eb092c77.jpg;0;1;0;0;1;0;0;0
16137414939bfdc4ad267fef4439588b6bdfd72e2895ee57.jpg;0;1;0;0;0;0;0;0
1611477871c798a69cd1f0f30b1b98b51b3acf16c55cef39.jpg;0;1;0;0;0;0;0;0
15956258303f071e46399de1d1db9331fd8b27947d3745bb.jpg;0;1;1;0;0;0;0;0
1603629766605471323d8aadd99a0d160d25e0cf1dfbb617.jpg;0;1;0;0;0;0;0;1
1606995827dd5490620b97abcb3407a228bd655b89ae5a5d.jpg;0;1;1;0;0;0;0;0
159749178708c7aed13ef18a820fee582deff09cbf749eab.jpg;0;1;0;0;0;0;0;0
16082872738f34f225c1e332dfac285cca248214abc57b48.jpg;0;1;0;0;0;0;0;1
1609833838929e05cd1cef5dd261b013e433ad8d284677fb.jpg;0;1;1;0;0;0;0;1
16067414706d93d113d30f225122d0ef5e9bffa6c06e1290.jpg;0;1;0;0;0;0;0;0
16081414093acfc1b948c2e5146aff46204769c3a20797d0.jpg;0;0;0;0;0;0;0;0
1595625914b5859ac76427bf992bd969f466106f5bc62921.jpg;0;1;0;0;0;0;0;0
16123381826281758dbffd00c0e6f267d391d1ee08a721eb.jpg;0;1;0;0;0;0;0;0
160425415810cedcb69a6a0f0487a65e5b6dc574a7033255.jpg;0;1;0;0;0;0;0;0
1604266588a093d7e81f139b9feb1aac3d11051c65fa4f05.jpg;0;1;0;0;0;0;0;0
159655312166f7da0075ac4208afa49b829668342091384d.jpg;0;1;0;0;0;0;0;1
1598464381ea9f43e61b14ceede3f6efd49f9d44d07c7daf.jpg;0;1;0;0;0;0;0;0
1598600955ba6925b48ca08d11d1933e3e1594e592b9a539.jpg;0;1;0;0;0;0;0;0
1609788969b8db699876814f55bc4ed60859d2a8e0ee2401.jpg;0;1;1;0;0;0;0;1
15956040787ce89d7241da28e209fec13ed05a59b2c3291e.jpg;0;1;0;0;0;0;0;1
160795908029d2e6ea0eca16ef4a0e8fb82b77b9674c547f.jpg;0;1;0;0;0;0;0;1
